Temp,S,Chi
0.0004999999999999999,0.043050211058755145,0.005603974681390266
0.0005728110650338946,0.035795041347349975,0.005057590543643665
0.0006562250324505294,0.03931535412599784,0.005588849491419332
0.0007517859194797797,0.03595948916800977,0.004985647988600402
0.0008612625864293968,0.036473096462282306,0.005025352917792768
0.0009866814788129393,0.03819962549775752,0.0053428457555786115
0.0011303641374561157,0.037177803445201364,0.005175210215998725
0.0012949701709047147,0.037308258359584553,0.005241494026001564
0.0014835464855661087,0.043180563042863926,0.004716979705233991
0.0016995836848488284,0.03958555844939619,0.005391096698031848
0.0019470806812649773,0.04401292325024375,0.006395494435019432
0.0022306187174846257,0.04717008333751874,0.005950298265904289
0.0025554461664938177,0.03696329254977188,0.005157962218449353
0.002927575680532214,0.037885757568266266,0.005340084065928211
0.0033538954870659735,0.038851073138477486,0.003961772128690871
0.0038422968919172664,0.039062303454587666,0.005463054936783741
0.004401820349671105,0.031698525109341825,0.004374407512456216
0.005042822805165948,0.04312544899769684,0.005464969765542929
0.005777169403608644,0.04201450143794234,0.0053429244884229225
0.006618453117924589,0.03707190377081968,0.005359269697712294
0.007582246358710578,0.044912350539815134,0.004974863036196669
0.008686389224164743,0.04267895450835576,0.0059535214451489045
0.009951319725585515,0.04916129377701575,0.006265995912510943
0.011400452101010882,0.039299454213785195,0.005595624861127648
0.013060610219695892,0.046824649680451046,0.005560970787343551
0.014962524099873146,0.04185472454564762,0.005738927068416476
0.017141398730487308,0.045846325646050706,0.006526580379565346
0.019637565725962168,0.03638278671994836,0.005019242136369224
0.022497229876322994,0.03471591672223865,0.004729310167939874
0.02577332441153786,0.03532548499056044,0.00477725038626548
0.029526490811274158,0.04399268052769573,0.005654299292013723
0.033826201296638915,0.041203695339058266,0.005798635114102242
0.03875204478155729,0.0442656896322001,0.00671575883295251
0.04439520008713003,0.03692824408836022,0.005277762303522941
0.050860123688603584,0.046417263910858264,0.004688343315774212
0.05826648323564927,0.042531080153241946,0.005080253681735505
0.06675137263598366,0.0455877077191334,0.004603262683323431
0.07647184970418434,0.04769646505957732,0.0061878826063661045
0.08760784334833152,0.04041005617673797,0.005599085898095647
0.10036548410736078,0.04099784748187179,0.00579841449992174
0.11498091968835952,0.04433143756276054,0.005982823104505673
0.13172468613053184,0.04369397057168865,0.005996942066606627
0.1509067155073709,0.04043714543660811,0.0056304129344396225
0.17288207286108814,0.04635136772874278,0.004336536435809915
0.19805752856165457,0.04600800118478107,0.004835014937218517
0.22689908774676476,0.03970810949356636,0.005541613128977111
0.2599406162148869,0.04400558061390859,0.006082254958206374
0.29779372243923247,0.04323819867960169,0.006029281103203989
0.34115907862164957,0.0479427990646895,0.006718936087107276
0.3908393903424986,0.04022422541872095,0.005606792442666433
0.44775425487856946,0.047948643115121294,0.0067961846883756
0.5129571832209026,0.04632635278202084,0.006501042488732117
0.5876551008751038,0.045846872567667056,0.006881949670963692
0.673230688409738,0.04763607273612676,0.006874908504355372
0.7712679752829683,0.04605009951974498,0.006546622278994067
0.8835816606967453,0.047803699636827186,0.007323110659656166
1.01225070421624,0.046991648252499844,0.006980228426961944
1.1596568079268288,0.047611437460219445,0.006857962796066715
1.3285285024447469,0.0515783884912137,0.007520657024393128
1.5219916528265214,0.062295588929881775,0.008929893092321492
1.7436273192565148,0.06597032941759517,0.009383719557628881
1.997538043531038,0.07013545423786376,0.011317280361497152
2.2884237883214724,0.06989522239915513,0.01151653167894931
2.621668934874645,0.08210510849730826,0.013808497848414075
3.0034419495036437,0.097471231058668,0.012923810070794628
3.440809563725318,0.10059095426023044,0.017130166317981945
3.94186758155262,0.12939655220267754,0.023192635280633617
4.515890735223478,0.16511059768299965,0.03235900174295656
5.173504363240111,0.23006173198256763,0.04907408704457468
5.926881088530145,0.3226531379254219,0.07550452428850836
6.789966137300396,0.447964857551682,0.1178069697761229
7.778735469302248,0.5928646439743076,0.1746778026174369
8.911491497575897,0.7435711934189725,0.244823951041908
10.209201871533905,0.887024559493715,0.3247146554671876
11.695887594358721,1.0119894979489104,0.40793319634155994
13.399067658882686,1.1127017682933495,0.4893616395768394
15.350268432291594,1.1891927366829096,0.563438518721409
17.585607218514262,1.2451206704075357,0.6285000781464726
20.14646080020978,1.2851559525302942,0.6845823709122625
23.080231335263573,1.3135932630141502,0.7312947878009372
26.441223784761966,1.3337794399215905,0.7628081524997864
30.29165111389813,1.3481550704602732,0.805331002156205
34.702785872374264,1.3584479872522097,0.8335441886971563
39.75627947039584,1.365850333855342,0.857076479231676
45.54567357044516,1.3712344655529844,0.8757616291234436
52.178131571145656,1.3751365218689033,0.8947777865417884
59.77642223349319,1.378575686506474,0.9023577142970398
68.48119216696611,1.3801084716738972,0.9215573866981737
78.45356923990124,1.3816734731979297,0.9320467172995348
89.87814510403656,1.3828793631756051,0.9699491308473027
102.96639204062812,1.38373396453314,0.9626911839435934
117.96057737497958,1.384384064176465,0.9580077677465854
135.13824791635025,1.3848604035965542,0.9653316731267323
154.81736743155832,1.3852014984632395,0.9702662984502665
177.3622022484293,1.3856870296526205,0.9901219474561895
203.19006393335982,1.3860470865604126,1.0010839987965023
232.77903385194577,1.3859677197809201,0.9951397798555008
266.67681259658843,1.3861176265126123,0.9993715554680059
305.510858086592,1.3861329459237592,0.9927622070164535
350.0,1.3862038655336728,1.0002606368078366
