Temp,S,Chi
0.0004999999999999999,0.038459630519550536,0.00542039307702838
0.0005728110650338946,0.03467260890889597,0.004989537342706515
0.0006562250324505294,0.03720253511838255,0.005168071493514947
0.0007517859194797797,0.042680889179477696,0.005822775229212244
0.0008612625864293968,0.04139765342366619,0.005622943895649641
0.0009866814788129393,0.04353072889510877,0.0045402226395614975
0.0011303641374561157,0.03880470944183562,0.005561752129568255
0.0012949701709047147,0.036400984432979185,0.004963404956259577
0.0014835464855661087,0.04429776301911071,0.005379165763668465
0.0016995836848488284,0.04172432162805322,0.00442019501112005
0.0019470806812649773,0.04396383026220676,0.006184105680018716
0.0022306187174846257,0.0388920189727784,0.00541157804451707
0.0025554461664938177,0.042131355499036155,0.0034210239377960167
0.002927575680532214,0.03925777219145875,0.005108064595969888
0.0033538954870659735,0.04527339939976777,0.005275933644561262
0.0038422968919172664,0.037763293425753935,0.005347296699492325
0.004401820349671105,0.03734516876126806,0.004879767326107772
0.005042822805165948,0.04056466214804885,0.005309121521620053
0.005777169403608644,0.04218325718853338,0.00613763108469687
0.006618453117924589,0.04141110889066911,0.005509831360442621
0.007582246358710578,0.03712440064480747,0.005331117409591844
0.008686389224164743,0.03659210608084648,0.005179558365739906
0.009951319725585515,0.03647655269205845,0.005214631336946291
0.011400452101010882,0.04782695102251095,0.0047531471741789864
0.013060610219695892,0.038602190471879516,0.00440849625857027
0.014962524099873146,0.046637889806024464,0.006429913071193595
0.017141398730487308,0.04069246026521793,0.003913338930199213
0.019637565725962168,0.03984453827632653,0.005835177253315371
0.022497229876322994,0.048100885565396226,0.006467920494461341
0.02577332441153786,0.03840324490867489,0.005476042004430045
0.029526490811274158,0.04711494251731171,0.005597333130341865
0.033826201296638915,0.03662268193941697,0.00526535864075187
0.03875204478155729,0.03680010225115899,0.005146101568062537
0.04439520008713003,0.03422173168468698,0.004545494326669992
0.050860123688603584,0.035979767737443054,0.005007830716109195
0.05826648323564927,0.03851821152388425,0.005295683541744083
0.06675137263598366,0.042118094484727996,0.005210165110792394
0.07647184970418434,0.037725078976589325,0.005171029584901015
0.08760784334833152,0.037417001891284475,0.005442886678229588
0.10036548410736078,0.03498409514245207,0.004910037593563038
0.11498091968835952,0.04369637015744095,0.00543869511781582
0.13172468613053184,0.0349518636107243,0.00479601242889728
0.1509067155073709,0.04379612722083916,0.004299291114264849
0.17288207286108814,0.036742004920167874,0.00514917929367361
0.19805752856165457,0.0374863154634906,0.005245466596341492
0.22689908774676476,0.04308849985666273,0.004985462378137694
0.2599406162148869,0.036003487722750444,0.005035835450006039
0.29779372243923247,0.03723136875394857,0.005418360798381419
0.34115907862164957,0.04642157640160899,0.0064527365106944274
0.3908393903424986,0.04005768662086413,0.005705121515152072
0.44775425487856946,0.041349875028581194,0.005974067952462275
0.5129571832209026,0.03857309229019837,0.0053159432442134716
0.5876551008751038,0.041912270452564376,0.0061503880282545035
0.673230688409738,0.03765083376968183,0.005413281713042185
0.7712679752829683,0.03990873169292228,0.005677454674539389
0.8835816606967453,0.04450612114008209,0.006314632722331972
1.01225070421624,0.0460479145542666,0.006680385030485373
1.1596568079268288,0.04296842009389314,0.006379165990098678
1.3285285024447469,0.044701973449118214,0.00961339304693525
1.5219916528265214,0.04644483491054677,0.006707016693869182
1.7436273192565148,0.04431801128154089,0.006511001252271373
1.997538043531038,0.05113841245534958,0.007378874519306306
2.2884237883214724,0.04751827797096527,0.007373756733328409
2.621668934874645,0.04732558459024015,0.006743579655173632
3.0034419495036437,0.04781724500090696,0.006914823340057082
3.440809563725318,0.05327125121553784,0.007900218066788532
3.94186758155262,0.060638163061052776,0.009828971317019887
4.515890735223478,0.06867934331481837,0.011874305099543873
5.173504363240111,0.07435499830827082,0.010589713811170715
5.926881088530145,0.07872303647171944,0.013256922825557814
6.789966137300396,0.08319993192782003,0.013721257535668854
7.778735469302248,0.09689510772486344,0.016795612711968354
8.911491497575897,0.11162313910190537,0.01966747876158914
10.209201871533905,0.14273899666703796,0.027857206348319057
11.695887594358721,0.18123453397394257,0.03640898670759787
13.399067658882686,0.24999135499267308,0.05436219883583621
15.350268432291594,0.35254124367959583,0.0849824934330981
17.585607218514262,0.48446193426147716,0.1312728395143249
20.14646080020978,0.6321956307643141,0.19192333143416576
23.080231335263573,0.7820576887409592,0.2649627709039792
26.441223784761966,0.9216256930652376,0.3461622449218028
30.29165111389813,1.0406303198581217,0.4226182960509312
34.702785872374264,1.1348130363810398,0.5085921234659936
39.75627947039584,1.2055275387217836,0.581149690147154
45.54567357044516,1.2568635270094353,0.644133398462515
52.178131571145656,1.2935030898858544,0.6977341990420305
59.77642223349319,1.3196029392190416,0.7286478287272437
68.48119216696611,1.3380216438229635,0.761929399652225
78.45356923990124,1.3511674628532977,0.8130762979304456
89.87814510403656,1.360600375655931,0.8395391022649519
102.96639204062812,1.3674183036040155,0.8629817110384754
117.96057737497958,1.37235578406218,0.881743412932473
135.13824791635025,1.3759681483222095,0.8990951889940022
154.81736743155832,1.3787234464429519,0.9045332169100553
177.3622022484293,1.3805599351911746,0.9245042290386216
203.19006393335982,1.3819966277365834,0.9346860880336163
232.77903385194577,1.383126325029255,0.9423461424808309
266.67681259658843,1.3839700200344127,0.9623231580761211
305.510858086592,1.3844819624390827,0.9542432868059767
350.0,1.3849741924455001,0.9695249204712593
